country,mode,column,n_forecasts,mae,rmse,bias,coverage,mean_interval_width,adaptive_beta_floor
IDN,nominal,fixed_load_mw,209664,0.48609815298323783,0.6143902328930488,-0.0008376579781989248,,,0.1
IDN,nominal,flexible_arrival_mw,209664,0.208327779849959,0.2633100998113066,-0.0003589962763708836,,,0.1
IDN,nominal,sst_c,209664,0.11889560243736474,0.16429655294316672,-0.00208523154733125,,,0.1
IDN,nominal,wind_mw,209664,1.0414268954139014,1.846558480195542,0.10315228825344218,,,0.1
IDN,nominal,carbon_kg_per_mwh,209664,4.721591016292992,6.136683483238731,1.4710657876849482,,,0.1
IDN,static,fixed_load_mw,209664,0.4860924672572741,0.6145051857243834,0.01121422101707842,0.8455242673992674,0.6334162772959441,0.1
IDN,static,flexible_arrival_mw,209664,0.20832534310991124,0.26335936530996407,0.004806094701189786,0.8455242673992674,0.2714641180578982,0.1
IDN,static,sst_c,209664,0.11993833377007226,0.16576983504037943,0.020670117330035393,0.8415273962148963,0.1528672485699311,0.1
IDN,static,wind_mw,209664,1.16518219031115,1.8534373293730466,-0.18514703364953458,0.933522206959707,1.1582375308105308,0.1
IDN,static,carbon_kg_per_mwh,209664,4.6443966247710735,6.027176008167438,1.0236048853367032,0.8590983669108669,7.080795265619817,0.1
IDN,adaptive,fixed_load_mw,209664,0.5010695278342373,0.6423870228873084,-0.0015387123182735967,0.8960002670940171,0.8122237785492428,0.1
IDN,adaptive,flexible_arrival_mw,209664,0.21474408335751774,0.2753087240945336,-0.0006594481364741843,0.8960002670940171,0.3480959050472201,0.1
IDN,adaptive,sst_c,209664,0.14628601524098295,0.2006898036948426,-0.00013917867689543884,0.8929668421855922,0.22818361245969035,0.1
IDN,adaptive,wind_mw,209664,1.1425921243093942,2.2086707609280753,-0.05371864636321785,0.8899715735653235,0.769033344769749,0.1
IDN,adaptive,carbon_kg_per_mwh,209664,4.864186933558839,6.326958961992387,-0.00992528520125547,0.8977602258852259,7.776994583669682,0.1
NLD,nominal,fixed_load_mw,209664,0.48707373092688333,0.6156157771191997,-0.0008308306831467971,,,0.1
NLD,nominal,flexible_arrival_mw,209664,0.20874588468294997,0.26383533305108564,-0.0003560702927771168,,,0.1
NLD,nominal,sst_c,209664,0.13313591409623568,0.21824998773497242,-0.012124578056196428,,,0.1
NLD,nominal,wind_mw,209664,3.6034803949257617,4.467409222852086,-0.17761842531995117,,,0.1
NLD,nominal,carbon_kg_per_mwh,209664,51.42917158402632,65.54806624416709,-1.8463444802287126,,,0.1
NLD,static,fixed_load_mw,209664,0.4870627472399004,0.6157226246531211,0.010778489503145264,0.8447516025641025,0.6327282900290677,0.1
NLD,static,flexible_arrival_mw,209664,0.20874117738587214,0.2638811248503858,0.004619352644378403,0.8447516025641025,0.27116926948822323,0.1
NLD,static,sst_c,209664,0.13207751253824146,0.21782405826347145,0.0017403578149615844,0.7947000915750916,0.10440520218754,0.1
NLD,static,wind_mw,209664,3.595121233845331,4.463587996155081,-0.0461661673397309,0.9046903617216118,4.74935450386619,0.1
NLD,static,carbon_kg_per_mwh,209664,51.42190490466944,65.5320191983109,1.227608306229952,0.8758775946275946,76.14023670080729,0.1
NLD,adaptive,fixed_load_mw,209664,0.5018361562551709,0.6433250038193927,-0.0015462023150466973,0.8960336538461539,0.813079157176147,0.1
NLD,adaptive,flexible_arrival_mw,209664,0.21507263839501534,0.2757107159225432,-0.0006626581350941267,0.8960336538461539,0.34846249595343887,0.1
NLD,adaptive,sst_c,209664,0.154330218385244,0.25729288704853515,-2.4362880697651306e-05,0.8885216346153846,0.2365802356878042,0.1
NLD,adaptive,wind_mw,209664,3.4942171836600413,5.238214424078005,0.06925984982836725,0.8967252365689866,4.046112806197696,0.1
NLD,adaptive,carbon_kg_per_mwh,209664,59.02102744115034,78.7931752499523,-0.3727364487594864,0.8965344551282052,92.68030426449272,0.1
IRL,nominal,fixed_load_mw,209664,0.48707373092688333,0.6156157771191997,-0.0008308306831467971,,,0.1
IRL,nominal,flexible_arrival_mw,209664,0.20874588468294997,0.26383533305108564,-0.0003560702927771168,,,0.1
IRL,nominal,sst_c,209664,0.14826001805478495,0.22934024919381918,0.0024947369277786503,,,0.1
IRL,nominal,wind_mw,209664,3.8102942336089507,4.7161873738124145,-0.11085262386553894,,,0.1
IRL,nominal,carbon_kg_per_mwh,209664,50.91538277511751,65.83385060969341,-20.82015676655683,,,0.1
IRL,static,fixed_load_mw,209664,0.4870627472399004,0.6157226246531211,0.010778489503145264,0.8447516025641025,0.6327282900290677,0.1
IRL,static,flexible_arrival_mw,209664,0.20874117738587214,0.2638811248503858,0.004619352644378403,0.8447516025641025,0.27116926948822323,0.1
IRL,static,sst_c,209664,0.15013218698046799,0.23116674421637606,0.025907787868176217,0.8129101800976801,0.16858700321876927,0.1
IRL,static,wind_mw,209664,3.787288511875916,4.723984124981124,0.27424692290873487,0.9108382936507936,4.622909276492527,0.1
IRL,static,carbon_kg_per_mwh,209664,49.215426695385055,63.48316017650637,-13.424123772128233,0.9485367063492064,91.59377902094587,0.1
IRL,adaptive,fixed_load_mw,209664,0.5018361562551709,0.6433250038193927,-0.0015462023150466973,0.8960336538461539,0.813079157176147,0.1
IRL,adaptive,flexible_arrival_mw,209664,0.21507263839501534,0.2757107159225432,-0.0006626581350941267,0.8960336538461539,0.34846249595343887,0.1
IRL,adaptive,sst_c,209664,0.17614745242434635,0.2735766391976098,-0.0008675526790088817,0.8964009081196581,0.28154332214044514,0.1
